consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,trial.started,trial.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training2.started,training2.stopped,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials2.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q12,language_background_q.block_1/Q3,language_background_q.block_1/Q5,language_background_q.block_1/Q6,language_background_q.block_1/question1,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q23,language_background_q.block_1/Q48,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q59,language_background_q.block_1/Q62,language_background_q.block_1/Q63,language_background_q.block_1/Q64,language_background_q.block_1/Q56,language_background_q.block_1/Q57,language_background_q.block_1/Q58,language_background_q.block_1/Q60
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.3626,602.9948,n,0.6135,,0,84,84,45,1,46,James Michener,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.9961,603.3114,n,0.2952,,0,85,85,63,1,64,Frank Kiel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.3126,603.5784,n,0.2456,,0,86,86,58,1,59,W. Patrick Dickson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.5797,603.8448,n,0.2487,,0,87,87,76,1,77,Margarita Azmitia,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8458,604.3114,n,0.4475,,0,88,88,77,1,78,Reuben Baron,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.3125,604.6781,n,0.346,,0,89,89,32,1,33,Raymond Chandler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.6792,604.995,n,0.3029,,0,90,90,23,1,24,George Orwell,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.9968,605.4281,n,0.4127,,0,91,91,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4293,605.8781,n,0.4301,,0,92,92,57,1,58,Edward Cornell,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.8793,606.2615,n,0.3644,,0,93,93,66,1,67,Morton Mendelson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.2626,606.6949,n,0.4139,,0,94,94,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.6962,607.0282,n,0.3125,,0,95,95,14,1,15,Margaret Atwood,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0292,607.5449,n,0.4965,,0,96,96,7,1,8,J.D. Salinger,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.5464,607.9449,n,0.379,,0,97,97,99,1,100,Reed Larson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.946,608.2447,n,0.2791,,0,98,98,5,1,6,Gabriel Garcia Marquez,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.2459,608.4948,n,0.2316,,0,99,99,26,1,27,Danielle Steel,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.4953,629.8955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,629.9048,633.8119,n,3.8816,,0,0,0,56,1,purrage,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,633.8138,634.2449,n,0.4075,,0,1,1,9,1,lofty,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,634.2459,634.6616,n,0.3955,,0,2,2,46,1,turmoil,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,634.6629,634.9444,n,0.2735,,0,3,3,14,1,breeding,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,634.9452,635.3116,n,0.3485,,0,4,4,45,1,proom,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,635.3129,635.645,n,0.3133,,0,5,5,21,1,spaunch,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,635.6463,635.8784,n,0.217,,0,6,6,18,1,plaudate,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,635.8797,636.1282,n,0.2289,,0,7,7,11,1,flaw,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,636.1294,636.3616,n,0.2139,,0,8,8,0,1,platery,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,636.3632,636.5615,n,0.1782,,0,9,9,34,1,kilp,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,636.5627,636.7783,n,0.1966,,0,10,10,61,1,listless,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,636.7797,637.0446,n,0.2459,,0,11,11,49,1,turtle,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,637.045,637.2783,n,0.2175,,0,12,12,30,1,ingenious,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,637.2796,637.5283,n,0.2288,,0,13,13,6,1,ablaze,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,637.5294,638.1616,n,0.613,,0,14,14,25,1,exprate,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,638.1627,638.5116,n,0.33,,0,15,15,22,1,allied,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,638.5127,638.9282,n,0.3965,,0,16,16,32,1,skave,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,638.9291,639.3116,n,0.3634,,0,17,17,7,1,kermshaw,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,639.3126,639.6615,n,0.3298,,0,18,18,52,1,cylinder,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,639.6624,640.0116,n,0.3312,,0,19,19,5,1,stoutly,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,640.0126,640.3785,n,0.3468,,0,20,20,62,1,wrought,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,640.3799,640.7116,n,0.3173,,0,21,21,42,1,magrity,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,640.7126,641.0451,n,0.3133,,0,22,22,24,1,recipient,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,641.0464,641.4283,n,0.3621,,0,23,23,55,1,rascal,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,641.4293,641.795,n,0.3519,,0,24,24,44,1,abergy,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,641.7963,642.1449,n,0.3287,,0,25,25,58,1,muddy,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,642.146,642.4951,n,0.3295,,0,26,26,29,1,rebondicate,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,642.4963,642.8454,n,0.3417,,0,27,27,51,1,destription,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,642.8464,643.1949,n,0.3308,,0,28,28,1,1,denial,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,643.1961,643.5451,n,0.335,,0,29,29,40,1,upkeep,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,643.5462,643.8785,n,0.318,,0,30,30,20,1,fluid,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,643.8796,644.2284,n,0.3302,,0,31,31,23,1,slain,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,644.2296,644.5283,n,0.2802,,0,32,32,4,1,scornful,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,644.5296,644.8114,n,0.2745,,0,33,33,2,1,generic,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,644.8122,645.0949,n,0.2661,,0,34,34,12,1,alberation,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,645.0959,645.3783,n,0.2625,,0,35,35,27,1,cleanliness,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,645.3793,645.6451,n,0.2456,,0,36,36,54,1,celestial,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,645.6464,645.9113,n,0.2445,,0,37,37,48,1,scholar,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,645.9121,646.1287,n,0.2036,,0,38,38,8,1,moonlit,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,646.13,646.3286,n,0.1767,,0,39,39,16,1,screech,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,646.3299,646.5282,n,0.1785,,0,40,40,59,1,quirty,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,646.5292,646.6947,n,0.1577,,0,41,41,41,1,majestic,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,646.6954,646.8785,n,0.1774,,0,42,42,50,1,fellick,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,646.8796,647.0615,n,0.1743,,0,43,43,3,1,mensible,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,647.0623,647.295,n,0.2148,,0,44,44,47,1,carbohydrate,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,647.2961,647.5617,n,0.2456,,0,45,45,33,1,plaintively,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,647.5628,647.8284,n,0.2464,,0,46,46,39,1,crumper,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,647.8294,648.0782,n,0.2294,,0,47,47,38,1,fray,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,648.0792,648.3282,n,0.2312,,0,48,48,60,1,pudour,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,648.3292,648.5949,n,0.2486,,0,49,49,28,1,dispatch,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,648.596,648.8617,n,0.2455,,0,50,50,43,1,nourishment,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,648.863,649.0951,n,0.2175,,0,51,51,57,1,pulsh,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,649.096,649.3282,n,0.2136,,0,52,52,10,1,hurricane,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,649.3293,649.5616,n,0.2127,,0,53,53,37,1,lengthy,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,649.5624,649.7783,n,0.1959,,0,54,54,36,1,hasty,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,649.7794,649.995,n,0.1954,,0,55,55,15,1,festivity,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,649.9965,650.2116,n,0.1956,,0,56,56,53,1,censorship,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,650.2127,650.4117,n,0.192,,0,57,57,19,1,shin,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,650.413,650.6282,n,0.2023,,0,58,58,31,1,bewitch,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,650.629,650.8617,n,0.2141,,0,59,59,13,1,unkempt,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,650.8627,651.095,n,0.2133,,0,60,60,26,1,eloquence,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,651.0961,651.3116,n,0.2016,,0,61,61,35,1,interfate,N,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,651.3123,651.5449,n,0.2198,,0,62,62,17,1,savoury,Y,,,,,,,,,,,,,,,,,,,,,
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,"[""none""]",Spanish,Item 1,"[""Item 1""]",10,10,10,10,0,Never,"[""Item 1""]",FALSE,Item 5,18,test karina,611122,2,2,here
,053276,001,2026-04-03_11h04.21.768,DFv2,2026.1.1,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
